names,summary,cusine,price,reviews_count,rating,address,url
34 Mayfair,British game and world meats cooked on an imported Argentinian grill in art deco-inspired brasserie.,Restaurant,££££,830 reviews,4.4,"34 Grosvenor Square, S Audley St, London W1K 2HD","https://www.google.com/maps/place/34+Mayfair/@51.5128219,-0.181719,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052df6401a79:0xdf8b74d7a401bfbb!8m2!3d51.5102469!4d-0.1523196!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Spaghetti House,NA,Italian restaurant,££,"1,290 reviews",3.9,,"https://www.google.com/maps/place/Spaghetti+House/@51.5128219,-0.181719,13z/data=!3m1!5s0x487604cda2cb0ef5:0xeb0759e85fff23cf!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cda2e7a5e7:0xb25db28992ba4761!8m2!3d51.5117969!4d-0.1275746!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Bright,"Cool, airy-industrial establishment offering sharable seasonal cuisine alongside ample wines.",Modern European restaurant,Not Available,447 reviews,4.5,"1 Westgate St, London E8 3RL","https://www.google.com/maps/place/Bright/@51.5377367,-0.0925487,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761ce7c42f57cd:0x8f823e0eea287f8c!8m2!3d51.5377654!4d-0.0575302!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Circus,NA,Asian fusion restaurant,£££,346 reviews,4.1,,"https://www.google.com/maps/place/Circus/@51.5144779,-0.1596896,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ccc9bc0bd9:0x4bbc48462f296300!8m2!3d51.5144867!4d-0.124652!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEXYXNpYW5fZnVzaW9uX3Jlc3RhdXJhbnQ"
Pastaio Carnaby,"Informal, lively setting with communal tables for inventive Italian pastas and playful cocktails.",Italian restaurant,££,966 reviews,4.0,"19 Ganton St, Carnaby, London W1F 9BN","https://www.google.com/maps/place/Pastaio+Carnaby/@51.5144779,-0.1596896,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d50dde4aa5:0xa0687296b9634852!8m2!3d51.5128972!4d-0.1390056!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Ormer Mayfair Restaurant,NA,Modern British restaurant,£££,352 reviews,4.7,,"https://www.google.com/maps/place/Ormer+Mayfair+Restaurant/@51.5144779,-0.1596896,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760528dd211a43:0xd7dbe76290b858a8!8m2!3d51.5064492!4d-0.1451358!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
The Ledbury,"Chef Brett Graham's innovative cooking, paired with fine wines in a smart, modern setting.",Modern European restaurant,££££,"1,306 reviews",4.7,"127 Ledbury Rd, London W11 2AQ","https://www.google.com/maps/place/The+Ledbury/@51.516655,-0.2350819,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876101d34506f7b:0x8e76a34fff31a9e4!8m2!3d51.5166611!4d-0.2000153!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Tandoor Chophouse,Tandoori meats are given a British chop house treatment at this restaurant mixing cultures.,Restaurant,££,"1,165 reviews",4.3,"8 Adelaide St, London WC2N 4HZ","https://www.google.com/maps/place/Tandoor+Chophouse/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ce85b3b41d:0x80bba7ce05ff26f7!8m2!3d51.5091897!4d-0.1256362!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Taro - Soho,"Unfussy Japanese ramen, sushi and noodles served at communal tables in a bright, airy dining space.",Japanese restaurant,££,"1,845 reviews",4.3,"61 Brewer St, London W1F 9UW","https://www.google.com/maps/place/Taro+-+Soho/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d471c394ed:0x856064114fc66e1f!8m2!3d51.5114391!4d-0.1355731!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETamFwYW5lc2VfcmVzdGF1cmFudA"
Mumbai Square,NA,Indian restaurant,££,611 reviews,3.9,,"https://www.google.com/maps/place/Mumbai+Square/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cb4ac9874dd:0x7ccd9b05d21b56d1!8m2!3d51.5156583!4d-0.0756487!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Farzi Cafe,A modern interpretation of traditional Indian cuisine in an industrial setting with a lively bar.,Restaurant,££,675 reviews,4.3,"8 Haymarket, London SW1Y 4BP","https://www.google.com/maps/place/Farzi+Cafe/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605726ebd8eb5:0x3f2a031de0d6e9f8!8m2!3d51.508707!4d-0.1316305!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Quo Vadis,NA,Modern British restaurant,££££,463 reviews,4.4,,"https://www.google.com/maps/place/Quo+Vadis/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d324f5d241:0x726071f493b3b5c5!8m2!3d51.5141128!4d-0.1326476!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
German Food,NA,German restaurant,Not Available,41 reviews,4.8,London SE1 1DN,"https://www.google.com/maps/place/German+Food/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876054d70e2dbef:0x7b23cac6f965a82f!8m2!3d51.4985839!4d-0.0989958!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARFnZXJtYW5fcmVzdGF1cmFudA"
Machiya,"Traditional Japanese cuisine — with decor to match — accompanied by cocktails, whiskeys and sakes.",Japanese restaurant,££,645 reviews,4.2,"5 Panton St, London SW1Y 4DL","https://www.google.com/maps/place/Machiya/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d183c8aa9f:0x9ce053a4972c85f!8m2!3d51.5093254!4d-0.1318936!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETamFwYW5lc2VfcmVzdGF1cmFudA"
L'Escargot Restaurant,"French fine dining classics in converted townhouse with artworks by Miro, Warhol and Picasso.",French restaurant,£££,683 reviews,4.5,"48 Greek St, London W1D 4EF","https://www.google.com/maps/place/L'Escargot+Restaurant/@51.5091897,-0.1606551,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2c6c969bf:0x88a6a5c3454315e4!8m2!3d51.5139751!4d-0.1309499!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERZnJlbmNoX3Jlc3RhdXJhbnQ"
Lobos,Warm tapas bar with wood furnishings & a laid-back vibe offering steaks & Iberico pork.,Tapas restaurant,££,871 reviews,4.4,"48 Frith St, London W1D 4SF","https://www.google.com/maps/place/Lobos/@51.5091897,-0.1606551,13z/data=!3m1!5s0x487604d2e70ce8b3:0xe2913d2a8e1680e7!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2e7ea21cd:0x161dafcf747685f5!8m2!3d51.5135395!4d-0.1315779!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdGFwYXNfcmVzdGF1cmFudA"
Barboun Shoreditch,"Spacious, modern dining room for for an all-day menu of Middle Eastern flame-grilled fare.",Restaurant,Not Available,240 reviews,4.3,"61-67 Great Eastern St, London EC2A 3HU","https://www.google.com/maps/place/Barboun+Shoreditch/@51.5135502,-0.0949281,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761df029be810d:0xf9406254e9b241d!8m2!3d51.5249773!4d-0.0818457!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Quilon,NA,Modern Indian restaurant,£££,850 reviews,4.4,,"https://www.google.com/maps/place/Quilon/@51.4987366,-0.1727237,13z/data=!3m1!5s0x487604ded9b2147f:0xa34bc620809746fc!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ded1dc78bb:0x2eb6302cfce95299!8m2!3d51.4987366!4d-0.1377048!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbW9kZXJuX2luZGlhbl9yZXN0YXVyYW50"
Smith & Wollensky,NA,Steak house,££££,"1,251 reviews",4.5,,"https://www.google.com/maps/place/Smith+%26+Wollensky/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604c959323685:0xfc4237a3af426917!8m2!3d51.5094648!4d-0.1221005!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
Launceston Place,NA,Modern European restaurant,£££,460 reviews,4.8,,"https://www.google.com/maps/place/Launceston+Place/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760558d3710195:0xe1338379ae56c891!8m2!3d51.4992273!4d-0.185403!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Flat Iron Covent Garden,NA,Steak house,££,"5,203 reviews",4.6,"17-18 Henrietta St, London WC2E 8QH","https://www.google.com/maps/place/Flat+Iron+Covent+Garden/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc0debafed:0xe8b33b595e8b2176!8m2!3d51.510795!4d-0.1240732!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
Sexy Fish,"Swanky, art-filled setting for robata-grilled fish, raw-bar items & more, plus a variety of drinks.",Asian restaurant,££££,"2,779 reviews",4.2,"Berkeley Square House, Berkeley Square, London W1J 6BR","https://www.google.com/maps/place/Sexy+Fish/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052bd8bd5a61:0x662fb514dec3e454!8m2!3d51.5092932!4d-0.1443304!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQYXNpYW5fcmVzdGF1cmFudA"
BENARES RESTAURANT | MAYFAIR,NA,Indian restaurant,££££,"1,415 reviews",4.3,,"https://www.google.com/maps/place/BENARES+RESTAURANT+%7C+MAYFAIR/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052bdf642b01:0xe57e84f02b4170f1!8m2!3d51.5098466!4d-0.1450789!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Obicà Mozzarella Bar - Poland Street,NA,Italian restaurant,££,711 reviews,4.2,,"https://www.google.com/maps/place/Obic%C3%A0+Mozzarella+Bar+-+Poland+Street/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b2b33205017:0x7d8ce092edcacd05!8m2!3d51.5149652!4d-0.1371893!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
temper Soho,NA,Steak house,£££,"1,419 reviews",4.1,,"https://www.google.com/maps/place/temper+Soho/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d35f584b1b:0xd44b493c24204b2e!8m2!3d51.5135546!4d-0.1356987!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
Mon Plaisir,"Busy bistro serving French classics in intimate dining spaces, with 50+ years of history.",French restaurant,£££,388 reviews,4.4,"19-21 Monmouth St, London WC2H 9DD","https://www.google.com/maps/place/Mon+Plaisir/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd2e7c9a27:0x9b8934c51a3bd0ae!8m2!3d51.514549!4d-0.1267792!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERZnJlbmNoX3Jlc3RhdXJhbnQ"
Wahaca Covent Garden,NA,Mexican restaurant,££,"2,928 reviews",4.3,,"https://www.google.com/maps/place/Wahaca+Covent+Garden/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc1849430b:0xc6fde59f0456a483!8m2!3d51.5102995!4d-0.1245382!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESbWV4aWNhbl9yZXN0YXVyYW50"
Bocca di Lupo,Authentic small or large plate Italian dining in compact restaurant with neighbouring gelateria.,Italian restaurant,£££,"1,499 reviews",4.4,"12 Archer St, London W1D 7BB","https://www.google.com/maps/place/Bocca+di+Lupo/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d39a05c17d:0x4a3aa39eed0f9cf6!8m2!3d51.5116564!4d-0.1339596!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Amazonico London,NA,Latin American restaurant,Not Available,810 reviews,4.2,"10 Berkeley Square, London W1J 6BR","https://www.google.com/maps/place/Amazonico+London/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876057bf8742e61:0x4984222f24a4718!8m2!3d51.5095799!4d-0.1447093!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbGF0aW5fYW1lcmljYW5fcmVzdGF1cmFudA"
The Garden,"Refined restaurant in a courtyard with seasonal dining experiences, plus a walk-in humidor.",Restaurant,Not Available,41 reviews,4.0,"10a Northumberland Ave, London SW1A 2BD","https://www.google.com/maps/place/The+Garden/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cf22f71fcf:0x20953d083ea75790!8m2!3d51.5066843!4d-0.1240672!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Babbo,NA,Italian restaurant,££££,471 reviews,4.5,"39 Albemarle St, London W1S 4JQ","https://www.google.com/maps/place/Babbo/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760529e66b5345:0xb31d4f7707a91594!8m2!3d51.5086902!4d-0.1416763!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARJpdGFsaWFuX3Jlc3RhdXJhbnQ"
Flor,Bakery & coffee spot which becomes a wine bar & restaurant for French/Spanish inspired small plates.,,Not Available,208 reviews,4.2,"1 Bedale St, London SE1 9AL","https://www.google.com/maps/place/Flor/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487603dec5ec39a7:0x7fa1941584d2b4e!8m2!3d51.5052751!4d-0.0899122!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEGYmFrZXJ5"
Roba Bar & Restaurant,"Signature dishes from a Robata Grill lead the British-Euro lineup at this stylish, relaxed venue.",Modern British restaurant,££,55 reviews,4.1,"Norfolk Towers, 34 Norfolk Pl, London W2 1QW","https://www.google.com/maps/place/Roba+Bar+%26+Restaurant/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761ab31721fe43:0x869b8e4266ac4f72!8m2!3d51.5161961!4d-0.1720314!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
Arcade Food Hall,"High end food hall, in the Centre Point building, housing multiple mini restaurants, cafes & bars.",Restaurant,Not Available,367 reviews,4.3,"103-105 New Oxford St, London WC1A 1DB","https://www.google.com/maps/place/Arcade+Food+Hall/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761bc9aa9787ab:0x2bf9bb15d056bd03!8m2!3d51.5164017!4d-0.1291759!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Il Pirata London,NA,Italian restaurant,Not Available,69 reviews,4.6,"81 Wapping High St, London E1W 2YN","https://www.google.com/maps/place/Il+Pirata+London/@51.5135502,-0.0949281,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487603c5d0b06117:0x3f46426d7c2f3111!8m2!3d51.5032052!4d-0.0596293!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARJpdGFsaWFuX3Jlc3RhdXJhbnQ"
Blueprint Café,Market-led Modern European menu in a casual setting with Tower Bridge views.,Events Venue,££,431 reviews,4.0,"Butlers Wharf, 28 Shad Thames, London SE1 2YD","https://www.google.com/maps/place/Blueprint+Caf%C3%A9/@51.5135502,-0.0949281,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760347be765d2b:0xd3d84248d1923b9b!8m2!3d51.5028835!4d-0.0717586!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELZXZlbnRfdmVudWU"
Blueprint Café,British and global comfort-food favourites fill the menu at this child-friendly chain eatery.,British restaurant,££,"1,529 reviews",4.1,"3 Northumberland Ave, London WC2N 5BW","https://www.google.com/maps/place/Garfunkel's/@51.507251,-0.1621754,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cedff74525:0x525c5af6df8e4a98!8m2!3d51.5072328!4d-0.1271649!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESYnJpdGlzaF9yZXN0YXVyYW50"
Peninsula Restaurant,Elegant stop with floor-to-ceiling windows offering European cuisine at the InterContinental London.,Modern European restaurant,Not Available,144 reviews,4.7,"2nd Floor, One Waterview Dr, London SE10 0TW","https://www.google.com/maps/place/Peninsula+Restaurant/@51.5033702,-0.0355342,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487602a786472fcd:0xc680b663bff6bed4!8m2!3d51.5033581!4d-0.0005314!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
The Garden,"Refined restaurant in a courtyard with seasonal dining experiences, plus a walk-in humidor.",Restaurant,Not Available,41 reviews,4.0,"10a Northumberland Ave, London SW1A 2BD","https://www.google.com/maps/place/The+Garden/@51.5066843,-0.1590861,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cf22f71fcf:0x20953d083ea75790!8m2!3d51.5066843!4d-0.1240672!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Smoking Goat Shoreditch,"Cool, laid-back restaurant serving quirky dishes & drinks inspired by Bangkok’s late-night canteens.",Asian fusion restaurant,££,"1,326 reviews",4.2,"64 Shoreditch High St, London E1 6JJ","https://www.google.com/maps/place/Smoking+Goat+Shoreditch/@51.5066843,-0.1590861,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cb0b7c1f40b:0x15c155bffa8b4986!8m2!3d51.524224!4d-0.0769238!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEXYXNpYW5fZnVzaW9uX3Jlc3RhdXJhbnQ"
Nest Restaurant Hackney,"Intimate, low-key option for seasonal, produce-based fare with limited meats & a selection of wines.",European restaurant,Not Available,321 reviews,4.9,"177-179 Morning Ln, London E9 6LH","https://www.google.com/maps/place/Nest+Restaurant+Hackney/@51.5469344,-0.0830048,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cfd4e96a9df:0xda1a389f3dcebee5!8m2!3d51.5469344!4d-0.0479859!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZXVyb3BlYW5fcmVzdGF1cmFudA"
Thai Square Trafalgar Square,NA,Thai restaurant,££,951 reviews,4.1,"21-24 Cockspur St, St. James's, London SW1Y 5BN","https://www.google.com/maps/place/Thai+Square+Trafalgar+Square/@51.5073796,-0.1650456,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d1ce4a3aed:0x58d7e09f36c3e392!8m2!3d51.5073796!4d-0.1300267!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEPdGhhaV9yZXN0YXVyYW50"
Core by Clare Smyth,"Seasonal British fine dining from ex Gordon Ramsay chef in laid-back, light and airy surroundings.",Fine dining restaurant,££££,873 reviews,4.8,"92 Kensington Park Rd, London W11 2PN","https://www.google.com/maps/place/Core+by+Clare+Smyth/@51.5127882,-0.2381175,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760fe2573c5555:0x3cbcdddab4d1a8cc!8m2!3d51.5127488!4d-0.20317!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEWZmluZV9kaW5pbmdfcmVzdGF1cmFudA"
Stem & Glory London Barts,NA,Vegan restaurant,££,399 reviews,4.4,"60 Bartholomew Cl, Barbican, London EC1A 7BF","https://www.google.com/maps/place/Stem+%26+Glory+London+Barts/@51.5183152,-0.1337617,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b839c547d9f:0xe452fa0105f8b2cb!8m2!3d51.5183152!4d-0.0987428!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdmVnYW5fcmVzdGF1cmFudA"
Hungry Donkey,NA,Restaurant,££,"1,036 reviews",4.3,"56 Wentworth St, London E1 7AL","https://www.google.com/maps/place/Hungry+Donkey/@51.5183152,-0.1337617,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cb4efe171e7:0x24cb00b0709b63ee!8m2!3d51.5168364!4d-0.0740926!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Bar 61 Restaurant,NA,Modern European restaurant,££,542 reviews,4.6,"61A Streatham Hill, London SW2 4TX","https://www.google.com/maps/place/Bar+61+Restaurant/@51.4399962,-0.1605172,13z/data=!3m1!5s0x48760424e6cce4c5:0x17c31d4de50573cd!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760424e0aed7bb:0x30c10d73dd542abd!8m2!3d51.4399962!4d-0.1254983!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Heliot Steak House,NA,Steak house,£££,718 reviews,4.5,"Hippodrome Casino, Cranbourn St, Leicester Square, London WC2H 7JH","https://www.google.com/maps/place/Heliot+Steak+House/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd911611b3:0x1a554968650c3a3e!8m2!3d51.5113776!4d-0.1287638!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
